Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Phantump,Phantump (Twilight Masquerade 12),[],Basic,,,70,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Leech Seed', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': 'Heal 20 damage from this Pokémon.'}]",012/167,H,Common
Trevenant,Trevenant (Twilight Masquerade 13),[],Stage 1,Phantump,,120,Grass,Fire,,3,"[{'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Giga Drain', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Heal from this Pokémon the same amount of damage you did to your opponent's Active Pokémon.""}, {'Move Cost': {'Grass': 2, 'Colorless': 1}, 'Move Name': 'Forest Dump', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': ''}]",013/167,H,Common
Grookey,Grookey (Twilight Masquerade 14),[],Basic,,,70,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Smash Kick', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Grass': 2}, 'Move Name': 'Branch Poke', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",014/167,H,Common
Thwackey,Thwackey (Twilight Masquerade 15),[],Stage 1,Grookey,"{'Ability Name': 'Boom Boom Groove', 'Ability Desc': 'Once during your turn, if your Active Pokémon has the Festival Lead Ability, you may search your deck for a card and put it into your hand. Then, shuffle your deck.'}",100,Grass,Fire,,2,"[{'Move Cost': {'Grass': 2}, 'Move Name': 'Beat', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",015/167,H,Common
Rillaboom,Rillaboom (Twilight Masquerade 16),[],Stage 2,Thwackey,,180,Grass,Fire,,4,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Drum Beating', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, attacks used by the Defending Pokémon cost  more, and its Retreat Cost is  more.""}, {'Move Cost': {'Grass': 2}, 'Move Name': 'Wood Hammer', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 50 damage to itself.'}]",016/167,H,Uncommon
Applin,Applin (Twilight Masquerade 17),[],Basic,,,40,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Tumbling Attack', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 20 more damage.'}]",017/167,H,Common
Dipplin,Dipplin (Twilight Masquerade 18),[],Stage 1,Applin,"{'Ability Name': 'Festival Lead', 'Ability Desc': ""If Festival Grounds is in play, this Pokémon may use an attack it has twice. If the first attack Knocks Out your opponent's Active Pokémon, you may attack again after your opponent chooses a new Active Pokémon.""}",80,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Do the Wave', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 damage for each of your Benched Pokémon.'}]",018/167,H,Uncommon
Iron Leaves,Iron Leaves (Twilight Masquerade 19),['Future'],Basic,,,120,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Recovery Net', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Put up to 2 Pokémon from your discard pile into your hand.'}, {'Move Cost': {'Grass': 1, 'Colorless': 2}, 'Move Name': 'Avenging Edge', 'Move Damage': '100', 'Move Damage Modifier': ('add', '100'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If any of your Pokémon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 60 more damage.""}]",019/167,H,Rare
Poltchageist,Poltchageist (Twilight Masquerade 20),[],Basic,,"{'Ability Name': 'Storehouse Hideaway', 'Ability Desc': ""As long as this Pokémon is on your Bench, prevent all damage from and effects of attacks from your opponent's Pokémon done to this Pokémon.""}",30,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Hook', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",020/167,H,Common
Poltchageist,Poltchageist (Twilight Masquerade 21),[],Basic,,,40,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Tea Server', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Put a Basic  Energy card from your discard pile into your hand.'}, {'Move Cost': {'Grass': 1}, 'Move Name': 'Surprise Attack', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",021/167,H,Common
Sinistcha,Sinistcha (Twilight Masquerade 22),[],Stage 1,Poltchageist,,70,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Cursed Drop', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put 4 damage counters on your opponent's Pokémon in any way you like.""}, {'Move Cost': {'Grass': 1}, 'Move Name': 'Spill the Tea', 'Move Damage': '70', 'Move Damage Modifier': ('multiply', '70'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Discard up to 3  Energy cards from your Pokémon. This attack does 70 damage for each card you discarded in this way.'}]",022/167,H,Rare
Sinistcha-ex,Sinistcha ex (Twilight Masquerade 23),['ex'],Stage 1,Poltchageist,,240,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'ReBrew', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put 2 damage counters on 1 of your opponent's Pokémon for each Basic  Energy card in your discard pile. Then, shuffle those Energy cards into your deck.""}, {'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Matcha Splash', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from each of your Pokémon.'}]",023/167,H,Double Rare
Teal Mask Ogerpon,Teal Mask Ogerpon (Twilight Masquerade 24),[],Basic,,,110,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Mountain Stroll', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.'}, {'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Ogre Comeback', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 20 more damage for each of your opponent's Benched Pokémon.""}]",024/167,H,Rare
Teal Mask Ogerpon-ex,Teal Mask Ogerpon ex (Twilight Masquerade 25),['ex'],Basic,,"{'Ability Name': 'Teal Dance', 'Ability Desc': 'Once during your turn, you may attach a Basic  Energy card from your hand to this Pokémon. If you attached Energy to a Pokémon in this way, draw a card.'}",210,Grass,Fire,,1,"[{'Move Cost': {'Grass': 3}, 'Move Name': 'Myriad Leaf Shower', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 30 more damage for each Energy attached to both Active Pokémon.'}]",025/167,H,Double Rare
Vulpix,Vulpix (Twilight Masquerade 26),[],Basic,,,70,Fire,Water,,1,"[{'Move Cost': {'Fire': 2}, 'Move Name': 'Live Coal', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",026/167,H,Common
Ninetales,Ninetales (Twilight Masquerade 27),[],Stage 1,Vulpix,,120,Fire,Water,,2,"[{'Move Cost': {'Fire': 2}, 'Move Name': 'Eerie Glow', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned and Confused.""}]",027/167,H,Common
Slugma,Slugma (Twilight Masquerade 28),[],Basic,,,80,Fire,Water,,3,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Hot Magma', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned.""}]",028/167,H,Common
Magcargo-ex,Magcargo ex (Twilight Masquerade 29),['ex'],Stage 1,Slugma,,270,Fire,Water,,3,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Hot Magma', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned.""}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Ground Burn', 'Move Damage': '140', 'Move Damage Modifier': ('add', '140'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""Discard the top card of each player's deck. This attack does 140 more damage for each Energy card discarded in this way.""}]",029/167,H,Double Rare
Torkoal,Torkoal (Twilight Masquerade 30),[],Basic,,,130,Fire,Water,,3,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Ramming Shell', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, this Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).""}, {'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Fire Spin', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': 'Discard 2 Energy from this Pokémon.'}]",030/167,H,Common
Chimchar,Chimchar (Twilight Masquerade 31),[],Basic,,,60,Fire,Water,,1,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Firebreathing', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 20 more damage.'}]",031/167,H,Common
Monferno,Monferno (Twilight Masquerade 32),[],Stage 1,Chimchar,,90,Fire,Water,,1,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Chop', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Heat Blow', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon.'}]",032/167,H,Common
Infernape,Infernape (Twilight Masquerade 33),[],Stage 2,Monferno,"{'Ability Name': 'Pyro Dance', 'Ability Desc': 'Once during your turn, you may attach a Basic  Energy card, a Basic  Energy card, or 1 of each from your hand to your Pokémon in any way you like.'}",140,Fire,Water,,1,"[{'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Scorching Fire', 'Move Damage': '200', 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon.'}]",033/167,H,Rare
Darumaka,Darumaka (Twilight Masquerade 34),[],Basic,,,80,Fire,Water,,2,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Strength', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 2}, 'Move Name': 'Fire Tackle', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 20 damage to itself.'}]",034/167,H,Common
Darmanitan,Darmanitan (Twilight Masquerade 35),[],Stage 1,Darumaka,,140,Fire,Water,,3,"[{'Move Cost': {'Fire': 2}, 'Move Name': 'Rolling Tackle', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 3}, 'Move Name': 'Inferno Onrush', 'Move Damage': '210', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 70 damage to itself.'}]",035/167,H,Uncommon
Litwick,Litwick (Twilight Masquerade 36),[],Basic,,,60,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Call for Family', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.'}, {'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Live Coal', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",036/167,H,Common
Lampent,Lampent (Twilight Masquerade 37),[],Stage 1,Litwick,,80,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Live Coal', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Burn It All Up', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': 'Discard all Energy from this Pokémon.'}]",037/167,H,Common
Chandelure,Chandelure (Twilight Masquerade 38),[],Stage 2,Lampent,"{'Ability Name': 'Alluring Light', 'Ability Desc': 'Once during your turn, you may have each player draw a card.'}",130,Fire,Water,,2,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Mind Ruler', 'Move Damage': '30', 'Move Damage Modifier': ('multiply', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 damage for each card in your opponent's hand.""}]",038/167,H,Rare
Chi-Yu,Chi-Yu (Twilight Masquerade 39),[],Basic,,,110,Fire,Water,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Allure', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Draw 2 cards.'}, {'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Ground Melter', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If a Stadium is in play, this attack does 60 more damage. Then, discard that Stadium.'}]",039/167,H,Uncommon
Hearthflame Mask Ogerpon-ex,Hearthflame Mask Ogerpon ex (Twilight Masquerade 40),['ex'],Basic,,,210,Fire,Water,,1,"[{'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Wrathful Hearth', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 damage for each damage counter on this Pokémon.'}, {'Move Cost': {'Fire': 3}, 'Move Name': 'Dynamic Blaze', 'Move Damage': '140', 'Move Damage Modifier': ('add', '140'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon is an Evolution Pokémon, this attack does 140 more damage, and discard all Energy from this Pokémon.""}]",040/167,H,Double Rare
Poliwag,Poliwag (Twilight Masquerade 41),[],Basic,,,60,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Stampede', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Tail Rap', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 2 coins. This attack does 20 damage for each heads.'}]",041/167,H,Common
Poliwhirl,Poliwhirl (Twilight Masquerade 42),[],Stage 1,Poliwag,,100,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Hypnosis', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Double Slap', 'Move Damage': '30', 'Move Damage Modifier': ('multiply', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 2 coins. This attack does 30 damage for each heads.'}]",042/167,H,Common
Poliwrath,Poliwrath (Twilight Masquerade 43),[],Stage 2,Poliwhirl,,170,Water,Lightning,,3,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Hypnosis', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Jumping Uppercut', 'Move Damage': '120', 'Move Damage Modifier': ('add', '120'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'You may do 120 more damage. If you do, shuffle this Pokémon and all attached cards into your deck.'}]",043/167,H,Uncommon
Goldeen,Goldeen (Twilight Masquerade 44),[],Basic,,"{'Ability Name': 'Festival Lead', 'Ability Desc': ""If Festival Grounds is in play, this Pokémon may use an attack it has twice. If the first attack Knocks Out your opponent's Active Pokémon, you may attack again after your opponent chooses a new Active Pokémon.""}",50,Water,Lightning,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Whirlpool', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.""}]",044/167,H,Common
Seaking,Seaking (Twilight Masquerade 45),[],Stage 1,Goldeen,,90,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Peck Off', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Before doing damage, discard all Pokémon Tools from your opponent's Active Pokémon.""}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Horn Drill', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",045/167,H,Common
Jynx,Jynx (Twilight Masquerade 46),[],Basic,,,90,Water,Metal,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Inviting Kiss', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck. If you put any Pokémon onto your Bench in this way, move an Energy from this Pokémon to the new Benched Pokémon.'}, {'Move Cost': {'Water': 1}, 'Move Name': 'Icy Snow', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",046/167,H,Common
Corphish,Corphish (Twilight Masquerade 47),[],Basic,,,80,Water,Lightning,,2,"[{'Move Cost': {'Water': 2, 'Colorless': 1}, 'Move Name': 'Vise Grip', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",047/167,H,Common
Crawdaunt,Crawdaunt (Twilight Masquerade 48),[],Stage 1,Corphish,,130,Water,Lightning,,3,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Snip Snip', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ""Flip 2 coins. For each heads, discard the top card of your opponent's deck.""}, {'Move Cost': {'Water': 2, 'Colorless': 1}, 'Move Name': 'Rampaging Hammer', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",048/167,H,Common
Feebas,Feebas (Twilight Masquerade 49),[],Basic,,,30,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Flail', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 10 damage for each damage counter on this Pokémon.'}]",049/167,H,Common
Milotic,Milotic (Twilight Masquerade 50),[],Stage 1,Feebas,"{'Ability Name': 'Mentally Calm', 'Ability Desc': ""Your opponent's Pokémon in play and all attached cards can't be put into your opponent's hand.""}",120,Water,Lightning,,1,"[{'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Hydro Splash', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",050/167,H,Uncommon
Snorunt,Snorunt (Twilight Masquerade 51),[],Basic,,,60,Water,Metal,,1,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Astonish', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Choose a random card from your opponent's hand. Your opponent reveals that card and shuffles it into their deck.""}]",051/167,H,Common
Glalie,Glalie (Twilight Masquerade 52),[],Stage 1,Snorunt,,120,Water,Metal,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Damage Beat', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 20 damage for each damage counter on your opponent's Active Pokémon.""}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Crazy Headbutt', 'Move Damage': '140', 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon.'}]",052/167,H,Uncommon
Froslass,Froslass (Twilight Masquerade 53),[],Stage 1,Snorunt,"{'Ability Name': 'Freezing Shroud', 'Ability Desc': ""During Pokémon Checkup, put 1 damage counter on each Pokémon that has an Ability (both yours and your opponent's), except any Froslass.""}",90,Water,Metal,,1,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Frost Smash', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",053/167,H,Rare
Glaceon,Glaceon (Twilight Masquerade 54),[],Stage 1,Eevee,,120,Water,Metal,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Permeating Chill', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""At the end of your opponent's next turn, put 9 damage counters on the Defending Pokémon.""}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Icicle Missile', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",054/167,H,Uncommon
