Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Tarountula,Tarountula (Scarlet & Violet 17),[],Basic,,,40,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'String Shot', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]",017/198,G,Common
Tarountula,Tarountula (Scarlet & Violet 18),[],Basic,,,60,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Surprise Attack', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",018/198,G,Common
Spidops-ex,Spidops ex (Scarlet & Violet 19),['ex'],Stage 1,Tarountula,"{'Ability Name': 'Trap Territory', 'Ability Desc': ""Your opponent's Active Pokémon's Retreat Cost is  more.""}",260,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Wire Hang create category\n', 'Move Damage': '90', 'Move Damage Modifier': ('add', '90'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 more damage for each  in your opponent's Active Pokémon's Retreat Cost.""}]",019/198,G,Double Rare
Smoliv,Smoliv (Scarlet & Violet 20),[],Basic,,,50,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Tackle', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",020/198,G,Common
Smoliv,Smoliv (Scarlet & Violet 21),[],Basic,,,60,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Nutrients', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from 1 of your Pokémon.'}, {'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Spray Fluid', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",021/198,G,Common
Dolliv,Dolliv (Scarlet & Violet 22),[],Stage 1,Smoliv,,90,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Slap', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Apply Oil', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, if the Defending Pokémon tries to attack, your opponent flips a coin. If tails, that attack doesn't happen.""}]",022/198,G,Common
Arboliva,Arboliva (Scarlet & Violet 23),[],Stage 2,Dolliv,"{'Ability Name': 'Enriching Oil', 'Ability Desc': 'When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may heal all damage from 1 of your Pokémon.'}",150,Grass,Fire,,2,"[{'Move Cost': {'Grass': 2, 'Colorless': 1}, 'Move Name': 'Solar Beam', 'Move Damage': '150', 'Move Damage Modifier': None, 'Move Effect': ''}]",023/198,G,Rare
Toedscool,Toedscool (Scarlet & Violet 24),[],Basic,,,50,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Furious Kicks', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 10 damage for each heads.'}]",024/198,G,Common
Toedscool,Toedscool (Scarlet & Violet 25),[],Basic,,,60,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Spore', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Ram', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",025/198,G,Common
Toedscruel,Toedscruel (Scarlet & Violet 26),[],Stage 1,Toedscool,,120,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Eerie Tentacles create category\n', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""You may move an Energy from your opponent's Active Pokémon to 1 of their Benched Pokémon.""}, {'Move Cost': {'Grass': 1, 'Colorless': 2}, 'Move Name': 'Triple Smash', 'Move Damage': '80', 'Move Damage Modifier': ('multiply', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 80 damage for each heads.'}]",026/198,G,Uncommon
Capsakid,Capsakid (Scarlet & Violet 27),[],Basic,,,60,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Slightly Spicy', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Burned.""}]",027/198,G,Common
Capsakid,Capsakid (Scarlet & Violet 28),[],Basic,,,70,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Increasing Spice', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Basic  Energy card and attach it to this Pokémon. Then, shuffle your deck.'}, {'Move Cost': {'Grass': 1, 'Colorless': 2}, 'Move Name': 'Playful Kick', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",028/198,G,Common
Scovillain,Scovillain (Scarlet & Violet 29),[],Stage 1,Capsakid,,110,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Hot Bite create category\n', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned.""}, {'Move Cost': {'Grass': 1, 'Colorless': 2}, 'Move Name': 'Super Spicy Breath create category\n', 'Move Damage': '90', 'Move Damage Modifier': ('add', '90'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If this Pokémon has any  Energy attached, this attack does 90 more damage.'}]",029/198,G,Uncommon
Growlithe,Growlithe (Scarlet & Violet 30),[],Basic,,,70,Fire,Water,,2,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Relentless Flames', 'Move Damage': '30', 'Move Damage Modifier': ('multiply', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin until you get tails. This attack does 30 damage for each heads.'}]",030/198,G,Common
Growlithe,Growlithe (Scarlet & Violet 31),[],Basic,,,90,Fire,Water,,3,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Stoke', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 2 Basic  Energy cards and attach them to this Pokémon. Then, shuffle your deck.'}, {'Move Cost': {'Fire': 3}, 'Move Name': 'Fire Claws', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",031/198,G,Common
Arcanine-ex,Arcanine ex (Scarlet & Violet 32),['ex'],Stage 1,Growlithe,,280,Fire,Water,,3,"[{'Move Cost': {'Fire': 2}, 'Move Name': 'Raging Claws', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 10 more damage for each damage counter on this Pokémon.'}, {'Move Cost': {'Fire': 3}, 'Move Name': 'Bright Flame', 'Move Damage': '250', 'Move Damage Modifier': None, 'Move Effect': 'Discard 2  Energy from this Pokémon.'}]",032/198,G,Double Rare
Houndour,Houndour (Scarlet & Violet 33),[],Basic,,,70,Fire,Water,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Bite', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Flare', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",033/198,G,Common
Houndoom,Houndoom (Scarlet & Violet 34),[],Stage 1,Houndour,,120,Fire,Water,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Sharp Fang', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Fire Blast', 'Move Damage': '150', 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon.'}]",034/198,G,Common
Torkoal,Torkoal (Scarlet & Violet 35),[],Basic,,,130,Fire,Water,,3,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Stampede', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Concentrated Fire', 'Move Damage': '80', 'Move Damage Modifier': ('multiply', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin for each  Energy attached to this Pokémon. This attack does 80 damage for each heads.'}]",035/198,G,Uncommon
Fuecoco,Fuecoco (Scarlet & Violet 36),[],Basic,,,80,Fire,Water,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Gnaw', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Combustion', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",036/198,G,Common
Crocalor,Crocalor (Scarlet & Violet 37),[],Stage 1,Fuecoco,,100,Fire,Water,,3,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Bite', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Rolling Tackle', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",037/198,G,Uncommon
Skeledirge,Skeledirge (Scarlet & Violet 38),[],Stage 2,Crocalor,,180,Fire,Water,,3,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Passionate Singing', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2 Basic Energy cards from your discard pile to your Pokémon in any way you like.'}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Blazing Shout', 'Move Damage': '190', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",038/198,G,Rare
Charcadet,Charcadet (Scarlet & Violet 39),[],Basic,,,60,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Ember', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon.'}]",039/198,G,Common
Charcadet,Charcadet (Scarlet & Violet 40),[],Basic,,,70,Fire,Water,,1,"[{'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Heat Blast', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",040/198,G,Common
Armarouge,Armarouge (Scarlet & Violet 41),[],Stage 1,Charcadet,"{'Ability Name': 'Fire Off', 'Ability Desc': 'As often as you like during your turn, you may move a  Energy from 1 of your Benched Pokémon to your Active Pokémon.'}",130,Fire,Water,,2,"[{'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Flame Cannon', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned.""}]",041/198,G,Rare
Slowpoke,Slowpoke (Scarlet & Violet 42),[],Basic,,,70,Water,Lightning,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Rest', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon is now Asleep. Heal 30 damage from it.'}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Headbutt', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",042/198,G,Common
Slowbro,Slowbro (Scarlet & Violet 43),[],Stage 1,Slowpoke,"{'Ability Name': 'Strange Behavior', 'Ability Desc': 'As often as you like during your turn, you may move 1 damage counter from 1 of your other Pokémon to this Pokémon.'}",100,Water,Lightning,,3,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Bubble Drain', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from this Pokémon.'}]",043/198,G,Rare
Magikarp,Magikarp (Scarlet & Violet 44),[],Basic,,,30,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Jump create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, this attack does 10 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",044/198,G,Common
Gyarados-ex,Gyarados ex (Scarlet & Violet 45),['ex'],Stage 1,Magikarp,,300,Water,Lightning,,4,"[{'Move Cost': {'Water': 3}, 'Move Name': 'Waterfall', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 3, 'Colorless': 2}, 'Move Name': 'Tyrannical Tail', 'Move Damage': '180', 'Move Damage Modifier': ('add', '180'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon already has any damage counters on it, this attack does 180 more damage.""}]",045/198,G,Double Rare
Buizel,Buizel (Scarlet & Violet 46),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Rain Splash', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Razor Fin', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",046/198,G,Common
Floatzel,Floatzel (Scarlet & Violet 47),[],Stage 1,Buizel,,120,Water,Lightning,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Hydro Pump', 'Move Damage': '50', 'Move Damage Modifier': ('add', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 more damage for each  Energy attached to this Pokémon.'}]",047/198,G,Uncommon
Alomomola,Alomomola (Scarlet & Violet 48),[],Basic,,,120,Water,Lightning,,2,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Surf', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 2, 'Colorless': 1}, 'Move Name': 'Aqua Slash', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",048/198,G,Common
Clauncher,Clauncher (Scarlet & Violet 49),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Vise Grip', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",049/198,G,Common
Clawitzer,Clawitzer (Scarlet & Violet 50),[],Stage 1,Clauncher,,120,Water,Lightning,,2,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Water Gun', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 2, 'Colorless': 1}, 'Move Name': 'Aqua Cannon', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",050/198,G,Common
Bruxish,Bruxish (Scarlet & Violet 51),[],Basic,,,100,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Vivid Charge', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for up to 3 Basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.'}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Wave Splash', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",051/198,G,Common
Quaxly,Quaxly (Scarlet & Violet 52),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Pound', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Kick', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",052/198,G,Common
Quaxwell,Quaxwell (Scarlet & Violet 53),[],Stage 1,Quaxly,,100,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Rain Splash', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Spiral Kick', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",053/198,G,Uncommon
Quaquaval,Quaquaval (Scarlet & Violet 54),[],Stage 2,Quaxwell,"{'Ability Name': 'Energy Carnival', 'Ability Desc': 'Once during your turn, you may attach a Basic Energy card from your hand to 1 of your Pokémon.'}",170,Water,Lightning,,2,"[{'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Hydro Kick', 'Move Damage': '140', 'Move Damage Modifier': None, 'Move Effect': ''}]",054/198,G,Rare
Wiglett,Wiglett (Scarlet & Violet 55),[],Basic,,,50,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Twisting Strike', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.""}]",055/198,G,Common
Wiglett,Wiglett (Scarlet & Violet 56),[],Basic,,,60,Water,Lightning,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Dig a Little create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, discard the top card of your opponent's deck.""}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Ram', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",056/198,G,Common
Wugtrio,Wugtrio (Scarlet & Violet 57),[],Stage 1,Wiglett,,90,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Headbutt', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 3}, 'Move Name': 'Undersea Tunnel', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip 3 coins. For each heads, discard the top 3 cards of your opponent's deck.""}]",057/198,G,Uncommon
Cetoddle,Cetoddle (Scarlet & Violet 58),[],Basic,,,80,Water,Metal,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Tackle', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",058/198,G,Common
Cetoddle,Cetoddle (Scarlet & Violet 59),[],Basic,,,100,Water,Metal,,3,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Icicle', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Sharp Fin', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",059/198,G,Common
Cetitan,Cetitan (Scarlet & Violet 60),[],Stage 1,Cetoddle,,180,Water,Metal,,3,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Hammer In', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Sweeping Tackle', 'Move Damage': '200', 'Move Damage Modifier': ('sub', '200'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 less damage for each damage counter on this Pokémon.'}]",060/198,G,Uncommon
Dondozo,Dondozo (Scarlet & Violet 61),[],Basic,,,160,Water,Lightning,,4,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Release Rage', 'Move Damage': '50', 'Move Damage Modifier': ('multiply', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 50 damage for each Tatsugiri in your discard pile.'}, {'Move Cost': {'Water': 2, 'Colorless': 2}, 'Move Name': 'Heavy Splash', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",061/198,G,Rare
