Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Toedscool,Toedscool (Paradox Rift 15),[],Basic,,,50,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Clinging Spore', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Attach a Basic  Energy card from your hand to 1 of your Benched Pokémon.'}, {'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Vine Slap', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",015/182,G,Common
Toedscool,Toedscool (Paradox Rift 16),[],Basic,,,60,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Kick', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Grass': 1, 'Colorless': 2}, 'Move Name': 'Absorb', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': 'Heal 20 damage from this Pokémon.'}]",016/182,G,Common
Toedscruel,Toedscruel (Paradox Rift 17),[],Stage 1,Toedscool,"{'Ability Name': 'Slime Mold Colony', 'Ability Desc': ""Cards in your opponent's discard pile can't be put into their hand by an effect of your opponent's Abilities or Trainer cards.""}",120,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1, 'Colorless': 2}, 'Move Name': 'Mushroom Drain', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from this Pokémon.'}]",017/182,G,Uncommon
Wo-Chien,Wo-Chien (Paradox Rift 18),[],Basic,,,130,Grass,Fire,,3,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Leaf Bringer', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2 Basic  Energy cards from your discard pile to 1 of your Pokémon.'}, {'Move Cost': {'Grass': 3, 'Colorless': 1}, 'Move Name': 'Binding Greed', 'Move Damage': '140', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, attacks used by the Defending Pokémon cost  more.""}]",018/182,G,Rare
Magby,Magby (Paradox Rift 19),[],Basic,,,30,Fire,Water,,0,"[{'Move Cost': {}, 'Move Name': 'Scorching Heater', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, if this Pokémon is damaged by an attack (even if it is Knocked Out), put 6 damage counters on the Attacking Pokémon.""}]",019/182,G,Common
Pansear,Pansear (Paradox Rift 20),[],Basic,,,70,Fire,Water,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Call for Family', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.'}, {'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Searing Flame', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned.""}]",020/182,G,Common
Simisear,Simisear (Paradox Rift 21),[],Stage 1,Pansear,"{'Ability Name': 'Monkey Trio', 'Ability Desc': 'If you have Simisage, Simisear, and Simipour in play, ignore all  Energy in the costs of attacks used by this Pokémon.'}",100,Fire,Water,,1,"[{'Move Cost': {'Fire': 1, 'Colorless': 3}, 'Move Name': 'Heat Tackle', 'Move Damage': '190', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 30 damage to itself.'}]",021/182,G,Uncommon
Volcanion,Volcanion (Paradox Rift 22),[],Basic,,,130,Fire,Water,,2,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Dual Turbo', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': 'Choose up to 2 of your Benched Pokémon and attach a Basic  Energy card from your discard pile to each of them.'}, {'Move Cost': {'Fire': 1, 'Colorless': 3}, 'Move Name': 'Heavy Impact', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",022/182,G,Rare
Fuecoco,Fuecoco (Paradox Rift 23),[],Basic,,,80,Fire,Water,,2,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Live Coal', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 2}, 'Move Name': 'Ram', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",023/182,G,Common
Crocalor,Crocalor (Paradox Rift 24),[],Stage 1,Fuecoco,,100,Fire,Water,,3,"[{'Move Cost': {'Fire': 2}, 'Move Name': 'Rolling Fireball', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': 'Put an Energy attached to this Pokémon into your hand.'}]",024/182,G,Uncommon
Charcadet,Charcadet (Paradox Rift 25),[],Basic,,,60,Fire,Water,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Protect', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.""}, {'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Magma Punch', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",025/182,G,Common
Charcadet,Charcadet (Paradox Rift 26),[],Basic,,,80,Fire,Water,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Fiery Fighting Spirit', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Basic  Energy card and attach it to this Pokémon. Then, shuffle your deck.'}, {'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Knuckle Punch', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",026/182,G,Common
Armarouge-ex,Armarouge ex (Paradox Rift 27),['ex'],Stage 1,Charcadet,"{'Ability Name': 'Crimson Armor', 'Ability Desc': ""If this Pokémon has full HP, it takes 80 less damage from attacks from your opponent's Pokémon (after applying Weakness and Resistance).""}",260,Fire,Water,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Scorching Bazooka', 'Move Damage': '40', 'Move Damage Modifier': ('add', '40'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 40 more damage for each  Energy attached to this Pokémon.'}]",027/182,G,Double Rare
Iron Moth,Iron Moth (Paradox Rift 28),['Future'],Basic,,"{'Ability Name': 'Thermal Reactor', 'Ability Desc': 'Once during your turn, when this Pokémon moves from your Bench to the Active Spot, you may move any amount of  Energy from your other Pokémon to it.'}",130,Fire,Water,,2,"[{'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Heat Ray', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't use Heat Ray.""}]",028/182,G,Rare
Chi-Yu,Chi-Yu (Paradox Rift 29),[],Basic,,,110,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Flare Bringer', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2 Basic  Energy cards from your discard pile to 1 of your Pokémon.'}, {'Move Cost': {'Fire': 2}, 'Move Name': 'Megafire of Envy', 'Move Damage': '50', 'Move Damage Modifier': ('add', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If any of your Pokémon were Knocked Out by damage from an attack during your opponent's last turn, this attack does 90 more damage.""}]",029/182,G,Rare
Horsea,Horsea (Paradox Rift 30),[],Basic,,,60,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Hook', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",030/182,G,Common
Seadra,Seadra (Paradox Rift 31),[],Stage 1,Horsea,,90,Water,Lightning,,1,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Bubble Beam', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.""}]",031/182,G,Common
Kingdra,Kingdra (Paradox Rift 32),[],Stage 2,Seadra,,150,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Whirltide', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Reveal the top 6 cards of your deck. This attack does 60 damage to 1 of your opponent's Pokémon for each Energy card you find there. Then, discard those Energy cards and shuffle the other cards back into your deck. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Hydro Splash', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",032/182,G,Rare
Remoraid,Remoraid (Paradox Rift 33),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Sprinkle Water', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",033/182,G,Common
Octillery,Octillery (Paradox Rift 34),[],Stage 1,Remoraid,"{'Ability Name': 'Suction Cup Draw', 'Ability Desc': 'When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may draw 3 cards.'}",110,Water,Lightning,,2,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Smokescreen Shot', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, if the Defending Pokémon tries to use an attack, your opponent flips a coin. If tails, that attack doesn't happen.""}]",034/182,G,Common
Feebas,Feebas (Paradox Rift 35),[],Basic,,,30,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Drawup Power', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for an Energy card, reveal it, and put it into your hand. Then, shuffle your deck.'}]",035/182,G,Common
Milotic,Milotic (Paradox Rift 36),[],Stage 1,Feebas,"{'Ability Name': 'Lifeboat', 'Ability Desc': 'Once during your turn, when you play this Pokémon from your hand to evolve 1 of your Pokémon, you may use this Ability. Each player puts a Basic Pokémon from their discard pile onto their Bench. (Your opponent puts a Basic Pokémon onto their Bench first.)'}",120,Water,Lightning,,2,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Hypno Splash', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}]",036/182,G,Rare
Snorunt,Snorunt (Paradox Rift 37),[],Basic,,,60,Water,Metal,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Ice Shard', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""If your opponent's Active Pokémon is a  Pokémon, this attack does 30 more damage.""}]",037/182,G,Common
Garchomp-ex,Garchomp ex (Paradox Rift 38),['ex'],Stage 2,Gabite,,320,Water,Lightning,,0,"[{'Move Cost': {'Fighting': 1}, 'Move Name': 'Hydro Lander', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 3 Basic  Energy cards from your discard pile to your Benched Pokémon in any way you like.'}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Sonic Dive', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Discard 2 Energy from this Pokémon. This attack does 120 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",038/182,G,Double Rare
Mantyke,Mantyke (Paradox Rift 39),[],Basic,,,30,Water,Lightning,,0,"[{'Move Cost': {}, 'Move Name': 'Buoyant Healing', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Heal 120 damage from 1 of your Benched Pokémon.'}]",039/182,G,Common
Palkia,Palkia (Paradox Rift 40),[],Basic,,,130,Water,Lightning,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Teleportation Burst', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'You may switch this Pokémon with 1 of your Benched Pokémon.'}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Prize Count', 'Move Damage': '80', 'Move Damage Modifier': ('add', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If you have more Prize cards remaining than your opponent, this attack does 80 more damage.'}]",040/182,G,Rare
Panpour,Panpour (Paradox Rift 41),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Call for Family', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Search your deck for a Basic Pokémon and put it onto your Bench. Then, shuffle your deck.'}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Water Pulse', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Asleep.""}]",041/182,G,Common
Simipour,Simipour (Paradox Rift 42),[],Stage 1,Panpour,"{'Ability Name': 'Monkey Trio', 'Ability Desc': 'If you have Simisage, Simisear, and Simipour in play, ignore all  Energy in the costs of attacks used by this Pokémon.'}",100,Water,Lightning,,1,"[{'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Liquid Lashing', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 30 damage to each of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",042/182,G,Uncommon
Vanillite,Vanillite (Paradox Rift 43),[],Basic,,,60,Water,Metal,,1,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Chilly', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ''}]",043/182,G,Common
Vanillish,Vanillish (Paradox Rift 44),[],Stage 1,Vanillite,,90,Water,Metal,,2,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Frost Smash', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",044/182,G,Common
Vanilluxe,Vanilluxe (Paradox Rift 45),[],Stage 2,Vanillish,"{'Ability Name': 'Frigid Room', 'Ability Desc': ""Your opponent's Pokémon that have 40 HP or less remaining can't attack.""}",150,Water,Metal,,2,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Icicle Missile', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': ''}]",045/182,G,Uncommon
Tsareena-ex,Tsareena ex (Paradox Rift 46),['ex'],Stage 2,Steenee,,310,Water,Metal,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Icicle Sole', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put damage counters on 1 of your opponent's Pokémon until its remaining HP is 30.""}, {'Move Cost': {'Grass': 2}, 'Move Name': 'Trop Kick', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from this Pokémon, and it recovers from all Special Conditions.'}]",046/182,G,Double Rare
Wimpod,Wimpod (Paradox Rift 47),[],Basic,,,70,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Hide', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, during your opponent's next turn, prevent all damage from and effects of attacks done to this Pokémon.""}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Gnaw', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",047/182,G,Common
Wimpod,Wimpod (Paradox Rift 48),[],Basic,,,70,Water,Lightning,,2,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Sneaky Snacking', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If heads, discard a random card from your opponent’s hand.'}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Ram', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",048/182,G,Common
Golisopod,Golisopod (Paradox Rift 49),[],Stage 1,Wimpod,,140,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Powerful Cross', 'Move Damage': '20', 'Move Damage Modifier': ('multiply', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 20 damage for each card in your opponent's hand.""}, {'Move Cost': {'Water': 2, 'Colorless': 1}, 'Move Name': 'Waterfall', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': ''}]",049/182,G,Rare
Golisopod-ex,Golisopod ex (Paradox Rift 50),['ex'],Stage 1,Wimpod,,270,Water,Lightning,,3,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Aqua Blade', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Swing and Skedaddle', 'Move Damage': '170', 'Move Damage Modifier': None, 'Move Effect': 'Discard an Energy from this Pokémon. If you do, switch it with 1 of your Benched Pokémon.'}]",050/182,G,Double Rare
Wiglett,Wiglett (Paradox Rift 51),[],Basic,,,50,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Fury Headbutt', 'Move Damage': '10', 'Move Damage Modifier': ('multiply', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 10 damage for each heads.'}]",051/182,G,Common
Wiglett,Wiglett (Paradox Rift 52),[],Basic,,,60,Water,Lightning,,1,"[{'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Vibration', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",052/182,G,Common
Wugtrio,Wugtrio (Paradox Rift 53),[],Stage 1,Wiglett,"{'Ability Name': 'Suddenly Select', 'Ability Desc': 'When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may search your deck for up to 3 Pokémon Tool cards, reveal them, and put them into your hand. Then, shuffle your deck.'}",90,Water,Lightning,,2,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Triple Whip', 'Move Damage': '70', 'Move Damage Modifier': ('multiply', '70'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 3 coins. This attack does 70 damage for each heads.'}]",053/182,G,Uncommon
Veluza,Veluza (Paradox Rift 54),[],Basic,,"{'Ability Name': 'Fillet Memento', 'Ability Desc': ""If this Pokémon is in the Active Spot and is Knocked Out by damage from an attack from your opponent's Pokémon, move up to 2  Energy cards from this Pokémon to 1 of your Benched Pokémon.""}",120,Water,Lightning,,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Hydro Pump', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 more damage for each  Energy attached to this Pokémon.'}]",054/182,G,Uncommon
Dondozo,Dondozo (Paradox Rift 55),[],Basic,,,160,Water,Lightning,,4,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Supplemental Swallow-Up', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Look at the top 5 cards of your deck. You may attach any number of Basic Energy cards you find there to this Pokémon. Shuffle the other cards back into your deck.'}, {'Move Cost': {'Water': 1, 'Colorless': 4}, 'Move Name': 'Hydro Splash', 'Move Damage': '180', 'Move Damage Modifier': None, 'Move Effect': ''}]",055/182,G,Uncommon
Iron Bundle,Iron Bundle (Paradox Rift 56),['Future'],Basic,,"{'Ability Name': 'Hyper Blower', 'Ability Desc': ""Once during your turn, if this Pokémon is on your Bench, you may switch out your opponent's Active Pokémon to the Bench. (Your opponent chooses the new Active Pokémon.) If you do, discard this Pokémon and all attached cards.""}",100,Water,Lightning,,1,"[{'Move Cost': {'Water': 1, 'Colorless': 2}, 'Move Name': 'Refrigerated Stream', 'Move Damage': '80', 'Move Damage Modifier': None, 'Move Effect': ""If the Defending Pokémon is an Evolution Pokémon, it can't attack during your opponent's next turn.""}]",056/182,G,Uncommon
Chien-Pao,Chien-Pao (Paradox Rift 57),[],Basic,,,120,Water,Metal,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Snow Bringer', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2 Basic  Energy cards from your discard pile to 1 of your Pokémon.'}, {'Move Cost': {'Water': 2, 'Colorless': 1}, 'Move Name': 'Wrathful Blade', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': 'Discard 2 Energy from this Pokémon.'}]",057/182,G,Rare
Mewtwo-ex,Mewtwo ex (Paradox Rift 58),['ex'],Basic,,,230,Lightning,Fighting,,2,"[{'Move Cost': {'Psychic': 1}, 'Move Name': 'Transfer Charge', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Attach up to 2 Basic  Energy cards from your discard pile to your Pokémon in any way you like.'}, {'Move Cost': {'Psychic': 2}, 'Move Name': 'Photon Kinesis', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 30 more damage for each  Energy attached to all of your Pokémon.'}]",058/182,G,Double Rare
Elekid,Elekid (Paradox Rift 59),[],Basic,,,30,Lightning,Fighting,,0,"[{'Move Cost': {}, 'Move Name': 'Crackling Shot', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 30 damage to 1 of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",059/182,G,Common
