Name,Name w/ Set,Card Type,Evolution Stage,Previous Evolution,Ability,HP,Type,Weakness,Resistance,Retreat Cost,Moves,Card No,Card Mark,Card Rarity
Phantump,Phantump (Obsidian Flames 11),[],Basic,,,60,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Branch Poke', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",011/197,G,Common
Trevenant,Trevenant (Obsidian Flames 12),[],Stage 1,Phantump,"{'Ability Name': 'Forest Miasma', 'Ability Desc': ""During Pokémon Checkup, if this Pokémon is in the Active Spot, put 1 damage counter on your opponent's Active Pokémon.""}",140,Grass,Fire,,3,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Lock Up', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon can't retreat.""}]",012/197,G,Uncommon
Rowlet,Rowlet (Obsidian Flames 13),[],Basic,,,70,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Razor Wing', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",013/197,G,Common
Dartrix,Dartrix (Obsidian Flames 14),[],Stage 1,Rowlet,,90,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Shoot Through', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 20 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",014/197,G,Uncommon
Decidueye-ex,Decidueye ex (Obsidian Flames 15),['ex'],Stage 2,Dartrix,"{'Ability Name': 'Total Freedom', 'Ability Desc': 'Once during your turn, you may use this Ability. If this Pokémon is on the Bench, switch it with your Active Pokémon. Or, if this Pokémon is in the Active Spot, switch it with 1 of your Benched Pokémon.'}",320,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1, 'Colorless': 1}, 'Move Name': 'Hunting Arrow', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}]",015/197,G,Double Rare
Bounsweet,Bounsweet (Obsidian Flames 16),[],Basic,,,60,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Stampede', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Grass': 2}, 'Move Name': 'Reckless Charge', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",016/197,G,Common
Steenee,Steenee (Obsidian Flames 17),[],Stage 1,Bounsweet,,90,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Aromatherapy', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from each of your Pokémon.'}, {'Move Cost': {'Grass': 2}, 'Move Name': 'Razor Leaf', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",017/197,G,Common
Tsareena,Tsareena (Obsidian Flames 18),[],Stage 2,Steenee,,160,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Queenly Heel', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, Pokémon can't be played from your opponent's hand to evolve the Defending Pokémon.""}, {'Move Cost': {'Grass': 2}, 'Move Name': 'Spinning Kick', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 20 damage to itself.'}]",018/197,G,Uncommon
Smoliv,Smoliv (Obsidian Flames 19),[],Basic,,,50,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Absorb', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': 'Heal 10 damage from this Pokémon.'}]",019/197,G,Common
Dolliv,Dolliv (Obsidian Flames 20),[],Stage 1,Smoliv,,80,Grass,Fire,,1,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Sunny Wind', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Heal 30 damage from this Pokémon.'}]",020/197,G,Common
Arboliva,Arboliva (Obsidian Flames 21),[],Stage 2,Dolliv,,140,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1}, 'Move Name': 'Healing Fruit', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Heal all damage from 1 of your Benched Pokémon.'}, {'Move Cost': {'Grass': 1}, 'Move Name': 'Oil Shot', 'Move Damage': '90', 'Move Damage Modifier': None, 'Move Effect': ''}]",021/197,G,Uncommon
Toedscruel-ex,Toedscruel ex (Obsidian Flames 22),['ex'],Stage 1,Toedscool,"{'Ability Name': 'Protective Mycelium', 'Ability Desc': ""Prevent all effects of attacks used by your opponent's Pokémon done to all of your Pokémon that have Energy attached. (Existing effects are not removed. Damage is not an effect.)""}",270,Grass,Fire,,2,"[{'Move Cost': {'Grass': 2}, 'Move Name': 'Colony Rush', 'Move Damage': '80', 'Move Damage Modifier': ('add', '80'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 40 more damage for each of your Benched Pokémon that has any  Energy attached.'}]",022/197,G,Double Rare
Capsakid,Capsakid (Obsidian Flames 23),[],Basic,,,50,Grass,Fire,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Reckless Charge', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",023/197,G,Common
Capsakid,Capsakid (Obsidian Flames 24),[],Basic,,,70,Grass,Fire,,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Double Headbutt', 'Move Damage': '50', 'Move Damage Modifier': ('multiply', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip 2 coins. This attack does 50 damage for each heads.'}]",024/197,G,Common
Scovillain,Scovillain (Obsidian Flames 25),[],Stage 1,Capsakid,"{'Ability Name': 'Double Type', 'Ability Desc': 'As long as this Pokémon is in play, it is  and  type.'}",110,Grass,Fire,,2,"[{'Move Cost': {'Grass': 1, 'Colorless': 2}, 'Move Name': 'Spicy Headbutt', 'Move Damage': '110', 'Move Damage Modifier': None, 'Move Effect': ""This attack's damage isn't affected by Resistance.""}]",025/197,G,Rare
Charmander,Charmander (Obsidian Flames 26),[],Basic,,,60,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Heat Tackle', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",026/197,G,Common
Charmeleon,Charmeleon (Obsidian Flames 27),[],Stage 1,Charmander,,90,Fire,Water,,2,"[{'Move Cost': {'Fire': 2}, 'Move Name': 'Heat Tackle', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 20 damage to itself.'}]",027/197,G,Uncommon
Vulpix,Vulpix (Obsidian Flames 28),[],Basic,,,60,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Combustion', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 2}, 'Move Name': 'Confuse Ray', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Confused.""}]",028/197,G,Common
Ninetales,Ninetales (Obsidian Flames 29),[],Stage 1,Vulpix,,120,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'WillOWisp', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 2}, 'Move Name': 'NineTailed Dance create category\n', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Put 9 damage counters on 1 of your opponent's Pokémon. During your next turn, this Pokémon can't attack.""}]",029/197,G,Uncommon
Entei,Entei (Obsidian Flames 30),[],Basic,,"{'Ability Name': 'Pressure', 'Ability Desc': ""As long as this Pokémon is in the Active Spot, attacks used by your opponent's Active Pokémon do 20 less damage (before applying Weakness and Resistance).""}",130,Fire,Water,,2,"[{'Move Cost': {'Colorless': 3}, 'Move Name': 'Blaze Ball', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'This attack does 20 more damage for each  Energy attached to this Pokémon.'}]",030/197,G,Rare
Numel,Numel (Obsidian Flames 31),[],Basic,,,90,Fire,Water,,3,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Hot Magma', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ""Your opponent's Active Pokémon is now Burned.""}]",031/197,G,Common
Camerupt,Camerupt (Obsidian Flames 32),[],Stage 1,Numel,,140,Fire,Water,,3,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Eruption', 'Move Damage': '50', 'Move Damage Modifier': ('add', '50'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""Discard the top card of each player's deck. This attack does 100 more damage for each Energy card discarded in this way.""}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Steaming Stomp', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ''}]",032/197,G,Uncommon
Victini-ex,Victini ex (Obsidian Flames 33),['ex'],Basic,,,190,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Strafe', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'You may switch this Pokémon with 1 of your Benched Pokémon.'}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Victory Flame', 'Move Damage': '220', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon can't attack.""}]",033/197,G,Double Rare
Darumaka,Darumaka (Obsidian Flames 34),[],Basic,,,80,Fire,Water,,2,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Headbutt', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Surprise Attack', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",034/197,G,Common
Darmanitan,Darmanitan (Obsidian Flames 35),[],Stage 1,Darumaka,,140,Fire,Water,,3,"[{'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Damage Counterpunch', 'Move Damage': '60', 'Move Damage Modifier': ('add', '60'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'If this Pokémon has any damage counters on it, this attack does 60 more damage.'}, {'Move Cost': {'Fire': 1, 'Colorless': 3}, 'Move Name': 'Heat Blast', 'Move Damage': '140', 'Move Damage Modifier': None, 'Move Effect': ''}]",035/197,G,Uncommon
Litwick,Litwick (Obsidian Flames 36),[],Basic,,,60,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Firebreathing', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 10 more damage.'}]",036/197,G,Common
Lampent,Lampent (Obsidian Flames 37),[],Stage 1,Litwick,,80,Fire,Water,,1,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Flare', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Alluring Fireball', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Switch in 1 of your opponent's Benched Pokémon to the Active Spot. This attack does 30 damage to the new Active Pokémon.""}]",037/197,G,Common
Chandelure,Chandelure (Obsidian Flames 38),[],Stage 2,Lampent,,150,Fire,Water,,2,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Combustion Chain', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 50 more damage for each Energy attached to your opponent's Active Pokémon.""}, {'Move Cost': {'Fire': 1, 'Colorless': 2}, 'Move Name': 'Heat Blast', 'Move Damage': '150', 'Move Damage Modifier': None, 'Move Effect': ''}]",038/197,G,Uncommon
Heatmor,Heatmor (Obsidian Flames 39),[],Basic,,,110,Fire,Water,,1,"[{'Move Cost': {'Fire': 2}, 'Move Name': 'Energy Burner', 'Move Damage': '30', 'Move Damage Modifier': ('add', '30'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 more damage for each Energy attached to your opponent's Active Pokémon.""}]",039/197,G,Common
Larvesta,Larvesta (Obsidian Flames 40),[],Basic,,,80,Fire,Water,,2,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Flare', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Take Down', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': 'This Pokémon also does 10 damage to itself.'}]",040/197,G,Common
Volcarona,Volcarona (Obsidian Flames 41),[],Stage 1,Larvesta,,140,Fire,Water,,2,"[{'Move Cost': {'Fire': 1}, 'Move Name': 'Flame Cloak', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Attach a Basic  Energy card from your discard pile to this Pokémon.'}, {'Move Cost': {'Fire': 2, 'Colorless': 1}, 'Move Name': 'Heat Blast', 'Move Damage': '130', 'Move Damage Modifier': None, 'Move Effect': ''}]",041/197,G,Uncommon
Eiscue-ex,Eiscue ex (Obsidian Flames 42),['ex'],Basic,,,210,Fire,Water,,2,"[{'Move Cost': {'Water': 3}, 'Move Name': 'Scalding Block', 'Move Damage': '160', 'Move Damage Modifier': None, 'Move Effect': ""Discard an Energy from this Pokémon. During your opponent's next turn, the Defending Pokémon can't attack.""}]",042/197,G,Double Rare
Charcadet,Charcadet (Obsidian Flames 43),[],Basic,,,70,Fire,Water,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Light Punch', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Combustion', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",043/197,G,Common
Armarouge,Armarouge (Obsidian Flames 44),[],Stage 1,Charcadet,"{'Ability Name': 'Scorching Armor', 'Ability Desc': ""If this Pokémon is in the Active Spot and is damaged by an attack from your opponent's Pokémon (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Burned.""}",120,Fire,Water,,1,"[{'Move Cost': {'Fire': 1, 'Colorless': 1}, 'Move Name': 'Steam Artillery', 'Move Damage': '70', 'Move Damage Modifier': None, 'Move Effect': ''}]",044/197,G,Uncommon
Lapras,Lapras (Obsidian Flames 45),[],Basic,,,110,Water,Metal,,1,"[{'Move Cost': {'Colorless': 2}, 'Move Name': 'Hail', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""This attack does 10 damage to each of your opponent's Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Water': 2, 'Colorless': 1}, 'Move Name': 'Freezing Wind', 'Move Damage': '100', 'Move Damage Modifier': None, 'Move Effect': ''}]",045/197,G,Uncommon
Carvanha,Carvanha (Obsidian Flames 46),[],Basic,,,50,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Sharp Fang', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",046/197,G,Common
Sharpedo,Sharpedo (Obsidian Flames 47),[],Stage 1,Carvanha,,120,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Aqua Impact', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': ""This attack does 30 more damage for each  in your opponent's Active Pokémon's Retreat Cost.""}, {'Move Cost': {'Water': 2}, 'Move Name': 'Jet Headbutt', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",047/197,G,Uncommon
Buizel,Buizel (Obsidian Flames 48),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'Quick Attack', 'Move Damage': '10', 'Move Damage Modifier': ('add', '10'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 10 more damage.'}]",048/197,G,Common
Floatzel,Floatzel (Obsidian Flames 49),[],Stage 1,Buizel,,110,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Swirling Tail', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, put your opponent's Active Pokémon and all attached cards into your opponent's hand.""}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Waterfall', 'Move Damage': '60', 'Move Damage Modifier': None, 'Move Effect': ''}]",049/197,G,Uncommon
Tympole,Tympole (Obsidian Flames 50),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Screw Tail', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ""Flip a coin. If heads, discard an Energy from your opponent's Active Pokémon.""}]",050/197,G,Common
Palpitoad,Palpitoad (Obsidian Flames 51),[],Stage 1,Tympole,,100,Water,Lightning,,2,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Rain Splash', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ''}]",051/197,G,Common
Seismitoad,Seismitoad (Obsidian Flames 52),[],Stage 2,Palpitoad,"{'Ability Name': 'Quaking Zone', 'Ability Desc': ""As long as this Pokémon is in the Active Spot, attacks used by your opponent's Active Pokémon cost  more.""}",170,Water,Lightning,,3,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Echoed Voice', 'Move Damage': '120', 'Move Damage Modifier': None, 'Move Effect': ""During your next turn, this Pokémon's Echoed Voice attack does 100 more damage (before applying Weakness and Resistance).""}]",052/197,G,Uncommon
Cubchoo,Cubchoo (Obsidian Flames 53),[],Basic,,,70,Water,Metal,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Smash Kick', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 1, 'Colorless': 1}, 'Move Name': 'Trip Over', 'Move Damage': '20', 'Move Damage Modifier': ('add', '20'), 'Move Damage Maximum Procs': 'TOFILL', 'Move Damage Modifier Template': 'TOFILL', 'Move Effect': 'Flip a coin. If heads, this attack does 20 more damage.'}]",053/197,G,Common
Beartic,Beartic (Obsidian Flames 54),[],Stage 1,Cubchoo,,150,Water,Metal,,3,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Icicle Punch', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Water': 2, 'Colorless': 1}, 'Move Name': 'Frost Purge', 'Move Damage': '170', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, discard all Energy from this Pokémon.'}]",054/197,G,Uncommon
Cryogonal,Cryogonal (Obsidian Flames 55),[],Basic,,,90,Water,Metal,,1,"[{'Move Cost': {'Colorless': 1}, 'Move Name': 'First Freeze', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""If you go second and it's your first turn, your opponent's Active Pokémon is now Paralyzed.""}]",055/197,G,Common
Froakie,Froakie (Obsidian Flames 56),[],Basic,,,70,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Try Bouncing', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': 'Flip a coin. If tails, this attack does nothing.'}]",056/197,G,Common
Frogadier,Frogadier (Obsidian Flames 57),[],Stage 1,Froakie,,90,Water,Lightning,,1,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Strafe', 'Move Damage': '40', 'Move Damage Modifier': None, 'Move Effect': 'You may switch this Pokémon with 1 of your Benched Pokémon.'}]",057/197,G,Uncommon
Wiglett,Wiglett (Obsidian Flames 58),[],Basic,,,60,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Rain Splash', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",058/197,G,Common
Wugtrio,Wugtrio (Obsidian Flames 59),[],Stage 1,Wiglett,,90,Water,Lightning,,1,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Entwining Entrapment create category\n', 'Move Damage': '50', 'Move Damage Modifier': None, 'Move Effect': ""During your opponent's next turn, the Defending Pokémon can't retreat.""}]",059/197,G,Uncommon
Finizen,Finizen (Obsidian Flames 60),[],Basic,,,50,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Valiant Evolution', 'Move Damage': None, 'Move Damage Modifier': None, 'Move Effect': 'Switch this Pokémon with 1 of your Benched Pokémon. If you do, search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.'}, {'Move Cost': {'Water': 1}, 'Move Name': 'Razor Fin', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}]",060/197,G,Common
Finizen,Finizen (Obsidian Flames 61),[],Basic,,,90,Water,Lightning,,2,"[{'Move Cost': {'Water': 2}, 'Move Name': 'Tail Smack', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ''}]",061/197,G,Common
Palafin,Palafin (Obsidian Flames 62),[],Stage 1,Finizen,,150,Water,Lightning,,2,"[{'Move Cost': {'Water': 1}, 'Move Name': 'Jet Punch', 'Move Damage': '30', 'Move Damage Modifier': None, 'Move Effect': ""This attack also does 30 damage to 1 of your opponent's Benched Pokémon. (Don't apply Weakness and Resistance for Benched Pokémon.)""}, {'Move Cost': {'Water': 2}, 'Move Name': 'Justice Kick', 'Move Damage': '210', 'Move Damage Modifier': None, 'Move Effect': ""If this Pokémon didn't move from the Bench to the Active Spot this turn, this attack does nothing.""}]",062/197,G,Rare
Magnemite,Magnemite (Obsidian Flames 63),[],Basic,,,60,Lightning,Fighting,,1,"[{'Move Cost': {'Lightning': 1}, 'Move Name': 'Ram', 'Move Damage': '10', 'Move Damage Modifier': None, 'Move Effect': ''}, {'Move Cost': {'Colorless': 2}, 'Move Name': 'Speed Ball', 'Move Damage': '20', 'Move Damage Modifier': None, 'Move Effect': ''}]",063/197,G,Common
